PROJECT,"WBS ID",DESCRIPTION,ALIAS,E,CAM,"CHARGE #",RESP,PERF,YYYYMM,"BCWS HRS/UTS","ACT HRS/UTS","BCWP HRS/UTS","ETC HRS/UTS","BCWS PRIME","BCWP PRIME","ACT PRIME","BCWS T DLRS","BCWP T DLRS","ACT T DLRS","ETC T DLRS",CLIN,XREF-4,E
EMDLBRF,15805A-819H,"CR 14227 LN-100G SOFTWARE UPGRADE",MOD,W,HJX,LX815805A,HJX,0819H,201102,3.39622641509434,0,3.39622641509434,-0.00377358490566,180.407547169811,180.407547169811,0,477.892831416894,477.892831416894,0,-0.55198131364787,0111AE,,L
EMDLBRF,15805A-819H,"CR 14227 LN-100G SOFTWARE UPGRADE",MOD,W,HJX,LX815805A,HJX,0819H,201103,3.39622641509434,0,3.39622641509434,-0.00377358490566,180.407547169811,180.407547169811,0,477.892831416894,477.892831416894,0,-0.55198131364785,0111AE,,L
EMDLBRF,15805A-819H,"CR 14227 LN-100G SOFTWARE UPGRADE",MOD,W,HJX,LX815805A,HJX,0819H,201104,4.24528301886793,0,4.24528301886793,-0.00471698113207,225.509433962264,225.509433962264,0,597.366039271117,597.366039271117,0,-0.68997664205979,0111AE,,L
EMDLBRF,15805A-819H,"CR 14227 LN-100G SOFTWARE UPGRADE",MOD,W,HJX,LX815805A,HJX,0819H,201105,3.39622641509434,0,3.39622641509434,-0.00377358490566,180.407547169811,180.407547169811,0,477.892831416894,477.892831416894,0,-0.55198131364802,0111AE,,L
EMDLBRF,15805A-819H,"CR 14227 LN-100G SOFTWARE UPGRADE",MOD,W,HJX,LX815805A,HJX,0819H,201106,3.39622641509434,0,3.39622641509434,-0.00377358490566,180.407547169811,180.407547169811,0,477.892831416894,477.892831416894,0,-0.55198131364798,0111AE,,L
EMDLBRF,15805A-819H,"CR 14227 LN-100G SOFTWARE UPGRADE",MOD,W,HJX,LX815805A,HJX,0819H,201107,25.4652830188679,0,25.4652830188679,-0.00471698113207,1352.71583396226,1352.71583396226,0,3583.29354916736,3583.29354916736,0,-0.68997664205996,0111AE,,L
EMDLBRF,15805A-819H,"CR 14227 LN-100G SOFTWARE UPGRADE",MOD,W,HJX,LX815805A,HJX,0819H,201108,-0.00377358490566,0,-0.00377358490566,-0.00421383690566,-0.2004528301886,-0.2004528301886,0,-0.53099203490744,-0.53099203490744,0,-0.61637919613135,0111AE,,L
EMDLBRF,15805A-819H,"CR 14227 LN-100G SOFTWARE UPGRADE",MOD,W,HJX,LX815805A,HJX,0819H,201109,-0.00377358490566,0,-0.00377358490566,-0.00421383690566,-0.2004528301886,-0.2004528301886,0,-0.53099203490744,-0.53099203490744,0,-0.61637919613135,0111AE,,L
EMDLBRF,15805A-819H,"CR 14227 LN-100G SOFTWARE UPGRADE",MOD,W,HJX,LX815805A,HJX,0819H,201110,-0.00471698113207,0,-0.00471698113207,0.00389937086793,-0.25056603773575,-0.25056603773598,0,-0.6637400436343,-0.66374004363437,0,0.57038066133095,0111AE,,L
EMDLBRF,15805A-819H,"CR 14227 LN-100G SOFTWARE UPGRADE",MOD,W,HJX,LX815805A,HJX,0819H,201111,-0.00377358490566,0,-0.00377358490566,-0.00421383690566,-0.2004528301886,-0.2004528301886,0,-0.53099203490744,-0.53099203490744,0,-0.59294116582576,0111AE,,L
EMDLBRF,15805A-819H,"CR 14227 LN-100G SOFTWARE UPGRADE",MOD,W,HJX,LX815805A,HJX,0819H,201112,-0.00283018867924,0,-0.00283018867924,-0.00232704367924,-0.15033962264147,-0.15033962264147,0,-0.39824402618064,-0.39824402618064,0,-0.3274450395187,0111AE,,L
EMDLBRF,15805A-819H,"CR 14227 LN-100G SOFTWARE UPGRADE",MOD,W,HJX,LX815805A,HJX,0819H,201201,-0.00471698113208,0,-0.00471698113208,0.00389937086792,-0.2599056603774,-0.2599056603774,0,-0.7323350712241,-0.7323350712241,0,0.60576773987439,0111AE,,L
EMDLBRF,15828A-811H,"PCR 20470-BLOCK 20 AFT PDC UPGRADE",MOD,W,HBX,LX815828A,HBX,0811H,201101,0,0,0,30,0,0,0,0,0,0,4388.25144350244,0110,,L
EMDLBRF,15828A-811H,"PCR 20470-BLOCK 20 AFT PDC UPGRADE",MOD,W,HBX,LX815828A,HBX,0811H,201102,0,4.5,15,30,0,777.6,208.86,0,1972.15490789919,551.932390789663,4388.25144350244,0110,,L
EMDLBRF,15828A-811H,"PCR 20470-BLOCK 20 AFT PDC UPGRADE",MOD,W,HBX,LX815828A,HBX,0811H,201110,0,5.6,0,0,0,0,297.18,0,0,785.326380804711,0,0110,,L
EMDLBRF,15830A-814H,"PCR 20583-KEARFOTT KN-4074 INS/GPS STARTUP/DATA FREEZE PROBLEM",MOD,W,HEX,LX815830A,HEX,0814H,201110,0,14.5,0,14.5,0,0,779.23,0,0,2059.18929845365,2040.33689413268,0110,,L
EMDLBRF,15830A-819H,"PCR 20583-KEARFOTT KN-4074 INS/GPS STARTUP/DATA FREEZE PROBLEM",MOD,W,HJX,LX815830A,HJX,0819H,201101,0,14,0,14,0,0,1025.64,0,0,2710.35113132965,2047.85067363447,0110,,L
EMDLBRF,15830A-819H,"PCR 20583-KEARFOTT KN-4074 INS/GPS STARTUP/DATA FREEZE PROBLEM",MOD,W,HJX,LX815830A,HJX,0819H,201103,0,0,83,0,0,4302.72,0,0,10912.5904903755,0,0,0110,,L
EMDLBRF,15830A-819H,"PCR 20583-KEARFOTT KN-4074 INS/GPS STARTUP/DATA FREEZE PROBLEM",MOD,W,HJX,LX815830A,HJX,0819H,201110,0,16,0,0,0,0,1021.04,0,0,2698.19519434969,0,0110,,L
EMDLBRF,15832A-813H,"PCR 13946 MLG RETRACTION INTERFERENCE",MOD,W,HDX,LX815832A,HDX,0813H,201110,0,11.5,0,0,0,0,720.19,0,0,1903.17048991098,0,0110,,L
EMDLBRF,15832A-3J47,"PCR 13946 MLG RETRACTION INTERFERENCE",MOD,W,HDX,LX815832A,HDX,03J47,201110,0,22.73,0,0,0,0,1064.7,0,0,3777.21322032041,0,0110,,L
EMDLBRF,15833A-813H,"PCR 20927  RAM FOR MP-RTIP FAIRING",MOD,W,HDX,LX815833A,HDX,0813H,201110,0,83.1,0,0,0,0,3066.81,0,0,8104.336758583,0,0110,,L
EMDLBRF,15833A-3J47,"PCR 20927  RAM FOR MP-RTIP FAIRING",MOD,W,HDX,LX815833A,HDX,03J47,201110,0,0.13,0,0,0,0,9.01,0,0,31.9645826195989,0,0110,,L
EMDLBRF,15806A-819H,"CR 20810 UPDATE TO AFMSS AWE CORE",MOD,W,HJX,LX815806A,HJX,0819H,201101,0,1,19.4400017857552,14.2,0,1007.76969257355,59.27,0,2555.91299542307,156.626605391666,2077.10568325782,0111AF,,L
EMDLBRF,15806A-819H,"CR 20810 UPDATE TO AFMSS AWE CORE",MOD,W,HJX,LX815806A,HJX,0819H,201103,0,15,0,0,0,0,889.05,0,0,2349.39908087499,0,0111AF,,L
EMDLBRF,15806A-819H,"CR 20810 UPDATE TO AFMSS AWE CORE",MOD,W,HJX,LX815806A,HJX,0819H,201105,0,0,30.9599984884262,0,0,1604.96632164001,0,0,4070.52753116676,0,0,0111AF,,L
EMDLBRF,15834A-3J47,"PCR 12851 COMPRESSOR AIR START HOSE COUPLING RIDING CONDITION",MOD,W,HDX,LX815834A,HDX,03J47,201110,0,0.04,0,0,0,0,3.12,0,0,11.0687566895836,0,0110,,L
EMDLBRF,15834A-813H,"PCR 12851 COMPRESSOR AIR START HOSE COUPLING RIDING CONDITION",MOD,W,HDX,LX815834A,HDX,0813H,201110,0,11,0,0,0,0,715,0,0,1889.4554218836,0,0110,,L
EMDLBRF,15808A-3J48,"CR 20867 25 KVA Generator Air Pressure Boost",MOD,W,HEX,LX815808A,HEX,03J48,201101,0,0,0,435.4,0,0,0,0,0,0,75488.7722015319,0111AH,,L
EMDLBRF,15808A-3J48,"CR 20867 25 KVA Generator Air Pressure Boost",MOD,W,HEX,LX815808A,HEX,03J48,201102,0,0,0,435.4,0,0,0,0,0,0,75488.7722015319,0111AH,,L
EMDLBRF,15808A-3J48,"CR 20867 25 KVA Generator Air Pressure Boost",MOD,W,HEX,LX815808A,HEX,03J48,201104,-19.89,0,11.098619685173,0,-840.1536,503.822835745954,0,-2966.11206030135,1803.33220573407,0,0,0111AH,,L
EMDLBRF,15808A-814H,"CR 20867 25 KVA Generator Air Pressure Boost",MOD,W,HEX,LX815808A,HEX,0814H,201101,0,0,0,8,0,0,0,0,0,0,1170.20038493398,0111AH,,L
EMDLBRF,15808A-814H,"CR 20867 25 KVA Generator Air Pressure Boost",MOD,W,HEX,LX815808A,HEX,0814H,201102,0,0,0,8,0,0,0,0,0,0,1170.20038493398,0111AH,,L
EMDLBRF,15808A-814H,"CR 20867 25 KVA Generator Air Pressure Boost",MOD,W,HEX,LX815808A,HEX,0814H,201104,-68.28,0,49.0963210475445,0,-3627.0336,2457.75488310471,0,-9607.87607802617,5824.40976364492,0,0,0111AH,,L
EMDLBRF,15808A-2B2T,"CR 20867 25 KVA Generator Air Pressure Boost",MOD,W,HEX,LX815808A,HEX,02B2T,201104,-39.6,0,0,0,-1329.768,0,0,-4694.66643028465,0,0,0,0111AH,,L
EMDLBRF,15809A-3J48,"CR 20454 KVA INSTRUMENTATION",MOD,W,HEX,LX815809A,HEX,03J48,201101,0,0,8.82,8.82,0,382.5234,0,0,1357.48216131613,0,1529.19377771592,0111AJ,,L
EMDLBRF,15809A-3J48,"CR 20454 KVA INSTRUMENTATION",MOD,W,HEX,LX815809A,HEX,03J48,201102,0,0,0,8.82,0,0,0,0,0,0,1529.19377771592,0111AJ,,L
EMDLBRF,15809A-818H,"CR 20454 KVA INSTRUMENTATION",MOD,W,HEX,LX815809A,HEX,0818H,201101,0,0,19.6,19.6,0,1016.064,0,0,2576.94907965495,0,2866.99094308826,0111AJ,,L
EMDLBRF,15809A-818H,"CR 20454 KVA INSTRUMENTATION",MOD,W,HEX,LX815809A,HEX,0818H,201102,0,0,0,19.6,0,0,0,0,0,0,2866.99094308826,0111AJ,,L
EMDLBRF,15809A-4A1G,"CR 20454 KVA INSTRUMENTATION",MOD,W,HHX,LX815809A,HHX,04A1G,201101,0,174.5,274.399983644485,174.5,0,8874.09547106266,7641.86,0,31491.9983974414,27110.8618576479,22623.4311526013,0111AJ,,L
EMDLBRF,15835A-814H,"PCR 20846- MODIFICATION OF ASIP ACC6 TO EFS AND DLE/FSE CABLE",MOD,W,HEX,LX815835A,HEX,0814H,201101,0,0,0,11,0,0,0,0,0,0,1609.02552928423,0110,,L
EMDLBRF,15835A-814H,"PCR 20846- MODIFICATION OF ASIP ACC6 TO EFS AND DLE/FSE CABLE",MOD,W,HEX,LX815835A,HEX,0814H,201102,0,0,0,11,0,0,0,0,0,0,1609.02552928423,0110,,L
EMDLBRF,15835A-3J48,"PCR 20846- MODIFICATION OF ASIP ACC6 TO EFS AND DLE/FSE CABLE",MOD,W,HEX,LX815835A,HEX,03J48,201101,0,0,0,4,0,0,0,0,0,0,693.511917331483,0110,,L
EMDLBRF,15835A-3J48,"PCR 20846- MODIFICATION OF ASIP ACC6 TO EFS AND DLE/FSE CABLE",MOD,W,HEX,LX815835A,HEX,03J48,201102,0,0,0,4,0,0,0,0,0,0,693.511917331483,0110,,L
EMDLBRF,15810A-814H,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HEX,LX815810A,HEX,0814H,201101,0,0,26.600001335144,106.9,0,1378.94406921387,0,0,3497.2882122153,0,15636.8026436804,0111AK,,L
EMDLBRF,15810A-818H,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HEX,LX815810A,HEX,0818H,201101,0,0,0,43.7,0,0,0,0,0,0,6392.21960270189,0111AK,,L
EMDLBRF,15810A-818H,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HEX,LX815810A,HEX,0818H,201102,0,13,0,0,0,0,745.68,0,0,1970.53023634988,0,0111AK,,L
EMDLBRF,15810A-818H,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HEX,LX815810A,HEX,0818H,201103,0,15,0,0,0,0,888.45,0,0,2347.8135238776,0,0111AK,,L
EMDLBRF,15810A-818H,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HEX,LX815810A,HEX,0818H,201104,0,2,0,0,0,0,118.46,0,0,313.04180318368,0,0111AK,,L
EMDLBRF,15810A-3J48,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HEX,LX815810A,HEX,03J48,201101,0,2,18.4109999577204,22.8,0,798.485068166335,53.76,0,2833.62857308362,190.723192189749,3953.01792878945,0111AK,,L
EMDLBRF,15810A-3J48,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HEX,LX815810A,HEX,03J48,201102,0,0,0,5.8,0,0,0,0,0,0,1005.59228013065,0111AK,,L
EMDLBRF,15810A-3J48,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HEX,LX815810A,HEX,03J48,201103,0,4,0,5.8,0,0,159.79,0,0,566.883535714285,1005.59228013065,0111AK,,L
EMDLBRF,15810A-3J48,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HEX,LX815810A,HEX,03J48,201104,0,0.003,0,0,0,0,5.41,0,0,19.1929402854639,0,0111AK,,L
EMDLBRF,15810A-3J48,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HEX,LX815810A,HEX,03J48,201105,0,1,0,0,0,0,22.6,0,0,80.1775324309584,0,0111AK,,L
EMDLBRF,15810A-811H,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HBX,LX815810A,HBX,0811H,201102,0,1,0,1,0,0,46.42,0,0,122.669259697674,146.275048116748,0111AK,,L
EMDLBRF,15810A-811H,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HBX,LX815810A,HBX,0811H,201103,0,0,0,18,0,0,0,0,0,0,2632.95086610147,0111AK,,L
EMDLBRF,15810A-811H,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HBX,LX815810A,HBX,0811H,201104,0,0.5,0,18,0,0,24.08,0,0,63.6336874950449,2632.95086610147,0111AK,,L
EMDLBRF,15810A-811H,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HBX,LX815810A,HBX,0811H,201105,0,13.7,9.5,17.5,0,492.48,705.05,0,1249.03144166949,1863.16160167697,2559.81334204309,0111AK,,L
EMDLBRF,15810A-811H,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HBX,LX815810A,HBX,0811H,201106,0,1,0,1,0,0,48.15,0,0,127.240949040133,146.275048116748,0111AK,,L
EMDLBRF,15810A-811H,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HBX,LX815810A,HBX,0811H,201107,0,2,9.5,2,0,492.48,96.3,0,1249.03144166949,254.481898080267,292.550096233496,0111AK,,L
EMDLBRF,15810A-811H,"CR 20079 New Harness ASIP PFR to ACC6",MOD,W,HBX,LX815810A,HBX,0811H,201108,0,0,0,0.8,0,0,0,0,0,0,117.020038493398,0111AK,,L
EMDLBRF,15813A-819H,"CR 21068 ICING CAPABILITY",MOD,W,HJX,LX815813A,HJX,0819H,201101,110,3.5,0,15.74,5843.2,0,252.63,15478.4178175583,0,667.598773748887,2302.36925735761,0114AC,,L
EMDLBRF,15813A-819H,"CR 21068 ICING CAPABILITY",MOD,W,HJX,LX815813A,HJX,0819H,201102,150,0.5,0,0,7968,0,36.09,21106.9333875795,0,95.3712533926981,0,0114AC,,L
EMDLBRF,15813A-819H,"CR 21068 ICING CAPABILITY",MOD,W,HJX,LX815813A,HJX,0819H,201103,150,0,782.400000043213,0,7968,41431.2960022402,0,21106.9333875795,109157.244762691,0,0,0114AC,,L
EMDLBRF,15813A-819H,"CR 21068 ICING CAPABILITY",MOD,W,HJX,LX815813A,HJX,0819H,201104,150,0,0,0,7968,0,0,21106.9333875795,0,0,0,0114AC,,L
EMDLBRF,15813A-819H,"CR 21068 ICING CAPABILITY",MOD,W,HJX,LX815813A,HJX,0819H,201105,121,0,0,0,6427.52,0,0,17026.2595993141,0,0,0,0114AC,,L
EMDLBRF,15813A-811H,"CR 21068 ICING CAPABILITY",MOD,W,HBX,LX815813A,HBX,0811H,201101,0,0,0,33.5,0,0,0,0,0,0,4900.21411191106,0114AC,,L
EMDLBRF,15813A-811H,"CR 21068 ICING CAPABILITY",MOD,W,HBX,LX815813A,HBX,0811H,201102,0,0,0,216.6,0,0,0,0,0,0,31683.1754220876,0114AC,,L
EMDLBRF,15813A-811H,"CR 21068 ICING CAPABILITY",MOD,W,HBX,LX815813A,HBX,0811H,201103,0,0.5,210.599997639656,166.6,0,10917.5038776398,36.33,0,27689.0545965738,96.0054761916521,24369.4230162502,0114AC,,L
EMDLBRF,15836A-814H,"CR 20668- LANDING LIGHT RESISTOR VULNERABILITY ISSUE",MOD,W,HEX,LX815836A,HEX,0814H,201101,0,0,6.00000023841858,1,0,311.040012359619,0,0,788.861994506236,0,146.275048116748,0110,,L
EMDLBRF,15836A-3J48,"CR 20668- LANDING LIGHT RESISTOR VULNERABILITY ISSUE",MOD,W,HEX,LX815836A,HEX,03J48,201101,0,2,7.19999980926514,1,0,312.263991727829,82.52,0,1108.14867375929,292.754423725782,173.377979332871,0110,,L
EMDLBRF,15836A-3J48,"CR 20668- LANDING LIGHT RESISTOR VULNERABILITY ISSUE",MOD,W,HEX,LX815836A,HEX,03J48,201110,0,0.06,0,0,0,0,3.97,0,0,14.0842833518099,0,0110,,L
EMDLBRF,15837A-813H,"CR 20792- WATER INTRUSION BETWEEN AFT FUSELAGE BULKHEADS",MOD,W,HDX,LX815837A,HDX,0813H,201101,60,114,102.300000190735,60,3187.2,5432.38401031494,6125.58,8442.77335503179,14381.9983449424,16187.427053401,8776.50288700489,0110,,L
EMDLBRF,15837A-813H,"CR 20792- WATER INTRUSION BETWEEN AFT FUSELAGE BULKHEADS",MOD,W,HDX,LX815837A,HDX,0813H,201102,60,14,27.8999993503094,60,3187.2,1482.04796548843,811.24,8442.77335503179,3925.88951866994,2143.77876426413,8776.50288700489,0110,,L
EMDLBRF,15837A-813H,"CR 20792- WATER INTRUSION BETWEEN AFT FUSELAGE BULKHEADS",MOD,W,HDX,LX815837A,HDX,0813H,201103,46,77.8,37.2000003159046,46,2443.52,1976.06401678085,3742.31,6472.79290552437,5234.51952457156,9889.40967813877,6728.65221337041,0110,,L
EMDLBRF,15837A-3J47,"CR 20792- WATER INTRUSION BETWEEN AFT FUSELAGE BULKHEADS",MOD,W,HDX,LX815837A,HDX,03J47,201101,0,5.5,16.0000002384186,0,0,675.840010070801,272.19,0,2386.01275374549,965.642590813388,0,0110,,L
EMDLBRF,15837A-3J47,"CR 20792- WATER INTRUSION BETWEEN AFT FUSELAGE BULKHEADS",MOD,W,HDX,LX815837A,HDX,03J47,201102,20,0,0,20,844.8,0,0,2982.51589773891,0,0,3467.55958665741,0110,,L
EMDLBRF,15837A-3J47,"CR 20792- WATER INTRUSION BETWEEN AFT FUSELAGE BULKHEADS",MOD,W,HDX,LX815837A,HDX,03J47,201103,12,13.3,9.59999978542328,12,506.88,405.503990936279,678.71,1789.50953864335,1431.60759891575,2407.84482461132,2080.53575199445,0110,,L
EMDLBRF,15837A-3J47,"CR 20792- WATER INTRUSION BETWEEN AFT FUSELAGE BULKHEADS",MOD,W,HDX,LX815837A,HDX,03J47,201104,0,14.887,6.39999997615814,19,0,270.33599899292,770.5,0,954.405083721015,2733.4862273475,3294.18160732454,0110,,L
EMDLBRF,15837A-3J47,"CR 20792- WATER INTRUSION BETWEEN AFT FUSELAGE BULKHEADS",MOD,W,HDX,LX815837A,HDX,03J47,201110,0,0.55,0,0,0,0,39.85,0,0,141.374985282022,0,0110,,L
EMDLBRF,15838A-814H,"PCR 12879- ENGINE CORE, VIBRATION SIGNAL FILTRATION",MOD,W,HEX,LX815838A,HEX,0814H,201101,0,0.5,30,66,0,1555.2,23.4,0,3944.30981579839,61.8367228980088,9654.15317570537,0110,,L
EMDLBRF,15838A-814H,"PCR 12879- ENGINE CORE, VIBRATION SIGNAL FILTRATION",MOD,W,HEX,LX815838A,HEX,0814H,201102,0,0,10,65.5,0,518.400000000001,0,0,1314.76993859946,0,9581.015651647,0110,,L
EMDLBRF,15838A-3J48,"PCR 12879- ENGINE CORE, VIBRATION SIGNAL FILTRATION",MOD,W,HEX,LX815838A,HEX,03J48,201101,0,6.5,0,19.5,0,0,174.72,0,0,619.850374616683,3380.87059699098,0110,,L
EMDLBRF,15838A-3J48,"PCR 12879- ENGINE CORE, VIBRATION SIGNAL FILTRATION",MOD,W,HEX,LX815838A,HEX,03J48,201102,0,4.5,12,13,0,520.44,120.96,0,1846.91450519202,429.127182426935,2253.91373132732,0110,,L
EMDLBRF,15838A-3J48,"PCR 12879- ENGINE CORE, VIBRATION SIGNAL FILTRATION",MOD,W,HEX,LX815838A,HEX,03J48,201103,0,2,0,0,0,0,84.6,0,0,300.133594852172,0,0110,,L
EMDLBRF,15838A-3J48,"PCR 12879- ENGINE CORE, VIBRATION SIGNAL FILTRATION",MOD,W,HEX,LX815838A,HEX,03J48,201110,0,0.24,0,0,0,0,17.27,0,0,61.2684064195863,0,0110,,L
EMDLBRF,15839A-811H,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HBX,LX815839A,HBX,0811H,201101,0,0,0,40,0,0,0,0,0,0,5851.00192466992,0110,,L
EMDLBRF,15839A-811H,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HBX,LX815839A,HBX,0811H,201102,0,0,0,40,0,0,0,0,0,0,5851.00192466992,0110,,L
EMDLBRF,15839A-811H,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HBX,LX815839A,HBX,0811H,201103,0,0,0,40,0,0,0,0,0,0,5851.00192466992,0110,,L
EMDLBRF,15839A-811H,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HBX,LX815839A,HBX,0811H,201104,0,0.5,0,40,0,0,24.08,0,0,63.6336874950449,5851.00192466992,0110,,L
EMDLBRF,15839A-811H,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HBX,LX815839A,HBX,0811H,201105,0,1,30,39.5,0,1555.2,48.16,0,3944.30981579839,127.26737499009,5777.86440061155,0110,,L
EMDLBRF,15839A-811H,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HBX,LX815839A,HBX,0811H,201106,0,1,10,1,0,518.4,48.15,0,1314.76993859946,127.240949040133,146.275048116749,0110,,L
EMDLBRF,158-1EHEX1,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX1,HEX,0814H,201101,90,82.5,80.0000005960464,151,4780.8,4221.44003334045,4338.8,12664.1600325477,11053.841537432,11465.6911670889,22087.532265629,0110,,L
EMDLBRF,158-1EHEX1,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX1,HEX,0814H,201102,0,41.5,0,68.5,0,0,2211.09,0,0,5843.01536891274,10019.8407959972,0110,,L
EMDLBRF,158-1EHEX1,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX1,HEX,0814H,201103,0,0,0,33.25,0,0,0,0,0,0,4863.64534988187,0110,,L
EMDLBRF,158-1EHEX1,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX1,HEX,0814H,201106,0,0,0,33.25,0,0,0,0,0,0,4863.64534988187,0110,,L
EMDLBRF,158-1EHEX1,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX1,HEX,0814H,201107,0,4,0,23.25,0,0,218.8,0,0,578.199785046338,3400.89486871439,0110,,L
EMDLBRF,158-1EHEX1,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX1,HEX,0814H,201108,0,0,0,10,0,0,0,0,0,0,1462.75048116748,0110,,L
EMDLBRF,158-1EHEX1,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX1,HEX,0814H,201109,0,0,0,10,0,0,0,0,0,0,1462.75048116748,0110,,L
EMDLBRF,158-1EHEX1,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX1,HEX,0814H,201110,0,0,0,29.25,0,0,0,0,0,0,4278.54515741488,0110,,L
EMDLBRF,158-1EHEX1,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX1,HEX,0814H,201202,0,0,0,0,0,0,0,0,0,0,63.4615522328173,0110,,L
EMDLBRF,158-1EHEX1,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX1,HEX,0814H,201206,0,0,0,29.25,0,0,0,0,0,0,4662.36364910447,0110,,L
EMDLBRF,158-1EHEX2,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX2,HEX,03J48,201101,20,0,0,31.5,844.8,0,0,2982.51589773891,0,0,5461.40634898543,0110,,L
EMDLBRF,158-1EHEX2,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX2,HEX,03J48,201102,0,22,0,31.5,0,0,907.72,0,0,3220.29866098361,5461.40634898543,0110,,L
EMDLBRF,158-1EHEX2,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX2,HEX,03J48,201103,0,20.5,0,52.5,0,0,867.15,0,0,3076.36934723476,9102.34391497571,0110,,L
EMDLBRF,158-1EHEX2,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX2,HEX,03J48,201106,0,0,0,32,0,0,0,0,0,0,5548.09533865186,0110,,L
EMDLBRF,158-1EHEX2,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX2,HEX,03J48,201107,0,0,0,22,0,0,0,0,0,0,3814.31554532316,0110,,L
EMDLBRF,158-1EHEX2,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX2,HEX,03J48,201108,0,0,0,10,0,0,0,0,0,0,1733.77979332871,0110,,L
EMDLBRF,158-1EHEX2,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX2,HEX,03J48,201109,0,0,0,10,0,0,0,0,0,0,1733.77979332871,0110,,L
EMDLBRF,158-1EHEX2,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX2,HEX,03J48,201110,0,1.05,0,32,0,0,75.49,0,0,267.814244389958,5548.09533865186,0110,,L
EMDLBRF,158-1EHEX2,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX2,HEX,03J48,201202,0,0,0,0,0,0,0,0,0,0,105.569513135202,0110,,L
EMDLBRF,158-1EHEX2,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX2,HEX,03J48,201203,0,0,0,0,0,0,0,0,0,0,174.642137443661,0110,,L
EMDLBRF,158-1EHEX2,"PCR 12839- BLOCK 30 AFT CENTER OF GRAVITY ISSUE",MOD,W,HEX,LX81EHEX2,HEX,03J48,201206,0,0,0,92.9,0,0,0,0,0,0,16819.6178409188,0110,,L
