PROJECT,WBS ID,DESCRIPTION,ALIAS,E,CAM,CHARGE #,RESP,PERF,YYYYMM,BCWS HRS/UTS,ACT HRS/UTS,BCWP HRS/UTS,ETC HRS/UTS,BCWS PRIME,BCWP PRIME,ACT PRIME,BCWS T DLRS,BCWP T DLRS,ACT T DLRS,ETC T DLRS,CLIN,CACLIN,E
LRIP8B,AF30815H,AF30 - AV Support - 9G08 - Edwards,,W,HEX,LAF30815H,HEX,815H,201202,0.00,0.00,-0.38,0.00,0.00,-20.56,0.00,0.00,-56.05,0.00,0.00,,0008,L
LRIP8B,AF30815H,AF30 - AV Support - 9G08 - Edwards,,W,HEX,LAF30815H,HEX,815H,201203,0.00,0.00,0.38,0.00,0.00,20.56,0.00,0.00,56.05,0.00,0.00,,0008,L
LRIP8B,AF30815H,AF30 - AV Support - 9G08 - Edwards,,W,HEX,LAF30815H,HEX,815H,201204,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0008,L
LRIP8B,AF30815H,AF30 - AV Support - 9G08 - Edwards,,W,HEX,LAF30815H,HEX,815H,201210,0.00,0.00,0.00,26.32,0.00,0.00,0.00,0.00,0.00,0.00,4150.47,,0008,L
LRIP8B,AF30ALLX-815H1400,AF30 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF30ALLX,HEX,815H,201101,0.00,5.00,39.24,146.59,0.00,2034.28,272.25,0.00,5187.18,719.45,21442.46,,0008,L
LRIP8B,AF30ALLX-815H1400,AF30 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF30ALLX,HEX,815H,201102,0.00,0.00,29.23,141.59,0.00,1515.10,0.00,0.00,3863.33,0.00,20711.08,,0008,L
LRIP8B,AF30ALLX-815H1400,AF30 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF30ALLX,HEX,815H,201103,0.00,60.00,2.09,70.00,0.00,108.57,3476.04,0.00,276.85,9185.77,10239.25,,0008,L
LRIP8B,AF30ALLX-815H1400,AF30 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF30ALLX,HEX,815H,201104,0.00,5.00,0.00,81.59,0.00,0.00,341.06,0.00,0.00,901.28,11828.34,,0008,L
LRIP8B,AF30ALLX-815H1400,AF30 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF30ALLX,HEX,815H,201105,0.00,0.70,0.00,29.21,0.00,0.00,46.63,0.00,0.00,123.22,4234.66,,0008,L
LRIP8B,AF30ALLX-815H1400,AF30 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF30ALLX,HEX,815H,201106,0.00,1.00,0.00,29.21,0.00,0.00,32.50,0.00,0.00,85.88,4161.28,,0008,L
LRIP8B,AF30ALLX-815H1400,AF30 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF30ALLX,HEX,815H,201108,0.00,8.16,0.00,0.00,0.00,0.00,272.30,0.00,0.00,719.58,0.00,,0008,L
LRIP8B,AF30ALLX-815H1400,AF30 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF30ALLX,HEX,815H,201110,0.00,9.00,0.00,0.00,0.00,0.00,577.89,0.00,0.00,1527.13,0.00,,0008,L
LRIP8B,AF30819H,FLIGHT TEST SUPPORT - AERO AF30,,W,HJX,LAF30819H,HJX,819H,201103,0.00,132.30,159.80,0.00,0.00,8313.35,6245.99,0.00,21351.59,16505.62,0.00,,0008,L
LRIP8B,AF30819H,FLIGHT TEST SUPPORT - AERO AF30,,W,HJX,LAF30819H,HJX,819H,201104,5.40,30.20,0.00,0.00,289.71,0.00,1700.90,789.89,0.00,4494.79,0.00,,0008,L
LRIP8B,AF30819H,FLIGHT TEST SUPPORT - AERO AF30,,W,HJX,LAF30819H,HJX,819H,201105,5.40,29.70,0.00,29.70,289.71,0.00,1320.12,789.89,0.00,3488.54,4305.70,,0008,L
LRIP8B,AF30819H,FLIGHT TEST SUPPORT - AERO AF30,,W,HJX,LAF30819H,HJX,819H,201106,5.40,-16.80,0.00,0.00,289.71,0.00,-716.10,789.89,0.00,-1892.36,0.00,,0008,L
LRIP8B,AF30819H,FLIGHT TEST SUPPORT - AERO AF30,,W,HJX,LAF30819H,HJX,819H,201107,0.00,3.00,0.00,0.00,0.00,0.00,106.86,0.00,0.00,282.39,0.00,,0008,L
LRIP8B,AF30819H,FLIGHT TEST SUPPORT - AERO AF30,,W,HJX,LAF30819H,HJX,819H,201108,0.00,11.00,0.00,0.00,0.00,0.00,581.58,0.00,0.00,2063.26,0.00,,0008,L
LRIP8B,AF30819H,FLIGHT TEST SUPPORT - AERO AF30,,W,HJX,LAF30819H,HJX,819H,201109,4.00,1.50,0.00,1.50,214.60,0.00,107.82,585.10,0.00,284.92,213.67,,0008,L
LRIP8B,AF30819H,FLIGHT TEST SUPPORT - AERO AF30,,W,HJX,LAF30819H,HJX,819H,201110,3.00,0.00,3.00,1.00,160.95,160.95,0.00,438.83,438.83,0.00,142.45,,0008,L
LRIP8B,AF30819H,FLIGHT TEST SUPPORT - AERO AF30,,W,HJX,LAF30819H,HJX,819H,201111,3.00,0.00,0.00,1.50,160.95,0.00,0.00,438.83,0.00,0.00,211.07,,0008,L
LRIP8B,AF30819H,FLIGHT TEST SUPPORT - AERO AF30,,W,HJX,LAF30819H,HJX,819H,201112,3.00,1.00,5.00,1.50,160.95,268.25,71.08,438.83,731.38,187.84,211.07,,0008,L
LRIP8B,AF30819H,FLIGHT TEST SUPPORT - AERO AF30,,W,HJX,LAF30819H,HJX,819H,201201,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,242.35,,0008,L
LRIP8B,AF30819H,FLIGHT TEST SUPPORT - AERO AF30,,W,HJX,LAF30819H,HJX,819H,201202,0.00,0.00,5.00,0.00,0.00,268.25,0.00,0.00,731.38,0.00,3.25,,0008,L
LRIP8B,AF30819H,FLIGHT TEST SUPPORT - AERO AF30,,W,HJX,LAF30819H,HJX,819H,201203,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,473.08,,0008,L
LRIP8B,AF31ALLX-3A4A0030,AF31 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF31ALLX,HEX,3A4A,201101,0.00,16.01,0.00,225.54,0.00,0.00,542.83,0.00,0.00,1925.79,29240.62,,0009,L
LRIP8B,AF31ALLX-3A4A0030,AF31 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF31ALLX,HEX,3A4A,201102,0.00,25.37,0.00,20.00,0.00,0.00,973.25,0.00,0.00,3452.78,2592.94,,0009,L
LRIP8B,AF31ALLX-3A4A0030,AF31 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF31ALLX,HEX,3A4A,201103,-40.40,10.17,5.25,20.00,-1355.82,169.82,364.27,-5237.75,610.45,1292.31,2592.94,,0009,L
LRIP8B,AF31ALLX-3A4A0030,AF31 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF31ALLX,HEX,3A4A,201104,0.00,18.00,0.00,20.00,0.00,0.00,686.01,0.00,0.00,2433.74,2523.18,,0009,L
LRIP8B,AF31ALLX-3A4A0030,AF31 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF31ALLX,HEX,3A4A,201105,0.00,13.59,0.00,0.00,0.00,0.00,526.66,0.00,0.00,1868.42,0.00,,0009,L
LRIP8B,AF31ALLX-3A4A0030,AF31 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF31ALLX,HEX,3A4A,201106,0.00,0.88,103.94,0.00,0.00,3312.07,31.70,0.00,11542.27,112.46,0.00,,0009,L
LRIP8B,AF31ALLX-3A4A0030,AF31 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF31ALLX,HEX,3A4A,201108,0.00,26.18,0.00,26.18,0.00,0.00,1015.15,0.00,0.00,3601.43,3239.67,,0009,L
LRIP8B,AF31ALLX-3A4A0030,AF31 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF31ALLX,HEX,3A4A,201109,0.00,15.71,0.00,0.00,0.00,0.00,571.02,0.00,0.00,2025.80,0.00,,0009,L
LRIP8B,AF31ALLX-3A4A0030,AF31 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF31ALLX,HEX,3A4A,201110,0.00,42.39,0.00,0.00,0.00,0.00,1528.90,0.00,0.00,5424.05,0.00,,0009,L
LRIP8B,AF31ALLX-3A4A0030,AF31 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF31ALLX,HEX,3A4A,201111,0.00,26.17,0.00,0.00,0.00,0.00,852.25,0.00,0.00,3023.51,0.00,,0009,L
LRIP8B,AF31ALLX-3A4A0030,AF31 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF31ALLX,HEX,3A4A,201201,0.00,31.10,0.00,0.00,0.00,0.00,1041.91,0.00,0.00,3811.71,0.00,,0009,L
LRIP8B,AF31ALLX-3M1G1800,AF31 BUILD MISSISSIPPI SECT1800,,W,HHX,LAF31ALLX,HHX,3M1G,201103,-13.60,0.00,0.00,0.00,-322.59,0.00,0.00,-1246.22,0.00,0.00,0.00,,0009,L
LRIP8B,AF31ALLX-3M1G2000,AF31 BUILD MISSISSIPPI SECT2000,,W,HHX,LAF31ALLX,HHX,3M1G,201103,-7.10,0.00,0.00,0.00,-168.41,0.00,0.00,-650.60,0.00,0.00,0.00,,0009,L
LRIP8B,AF31ALLX-3M1G2005,AF31 BUILD MISSISSIPPI SECT2005,,W,HHX,LAF31ALLX,HHX,3M1G,201103,-6.00,0.00,0.00,0.00,-142.32,0.00,0.00,-549.80,0.00,0.00,0.00,,0009,L
LRIP8B,AF31ALLX-3M1G2015,AF31 BUILD MISSISSIPPI SECT2015,,W,HHX,LAF31ALLX,HHX,3M1G,201103,-10.80,0.00,0.00,0.00,-256.18,0.00,0.00,-989.65,0.00,0.00,0.00,,0009,L
LRIP8B,AF31ALLX-3M1G2015,AF31 BUILD MISSISSIPPI SECT2015,,W,HHX,LAF31ALLX,HHX,3M1G,201104,0.00,0.80,0.00,0.00,0.00,0.00,22.56,0.00,0.00,80.04,0.00,,0009,L
LRIP8B,AF31ALLX-3M1G2025,AF31 BUILD MISSISSIPPI SECT2025,,W,HHX,LAF31ALLX,HHX,3M1G,201103,-3.90,0.00,0.00,0.00,-92.51,0.00,0.00,-357.37,0.00,0.00,0.00,,0009,L
LRIP8B,AF31ALLX-4A1G1100,AF31 BUILD PMC SECT1100,,W,HHX,LAF31ALLX,HHX,4A1G,201101,615.30,0.00,0.00,0.00,20649.47,0.00,0.00,79771.90,0.00,0.00,0.00,,0009,L
LRIP8B,AF31ALLX-4A1G1100,AF31 BUILD PMC SECT1100,,W,HHX,LAF31ALLX,HHX,4A1G,201102,307.70,0.00,0.00,0.00,10326.41,0.00,0.00,39892.43,0.00,0.00,0.00,,0009,L
LRIP8B,AF31ALLX-4A1G1100,AF31 BUILD PMC SECT1100,,W,HHX,LAF31ALLX,HHX,4A1G,201103,-923.00,28.80,8.69,28.80,-30975.88,291.57,866.32,-119664.34,1126.37,3073.42,3633.37,,0009,L
LRIP8B,AF31ALLX-4A1G1100,AF31 BUILD PMC SECT1100,,W,HHX,LAF31ALLX,HHX,4A1G,201104,868.80,314.50,191.14,314.50,29156.93,6414.52,10417.90,112637.46,24780.24,36959.36,39676.94,,0009,L
LRIP8B,AF31ALLX-4A1G1100,AF31 BUILD PMC SECT1100,,W,HHX,LAF31ALLX,HHX,4A1G,201105,0.00,473.20,260.64,473.20,0.00,8747.08,15931.75,0.00,33791.24,56520.73,59698.34,,0009,L
LRIP8B,AF31ALLX-4A1G1100,AF31 BUILD PMC SECT1100,,W,HHX,LAF31ALLX,HHX,4A1G,201106,0.00,500.70,399.65,500.70,0.00,13412.19,16898.69,0.00,51813.23,59951.12,61972.08,,0009,L
LRIP8B,AF31ALLX-4A1G1100,AF31 BUILD PMC SECT1100,,W,HHX,LAF31ALLX,HHX,4A1G,201107,0.00,25.20,0.00,25.20,0.00,0.00,704.64,0.00,0.00,2499.84,3124.39,,0009,L
LRIP8B,AF31ALLX-4A1G1100,AF31 BUILD PMC SECT1100,,W,HHX,LAF31ALLX,HHX,4A1G,201108,0.00,9.50,0.00,9.50,0.00,0.00,316.45,0.00,0.00,1122.66,1175.59,,0009,L
LRIP8B,AF31ALLX-4A1G1100,AF31 BUILD PMC SECT1100,,W,HHX,LAF31ALLX,HHX,4A1G,201109,0.00,16.70,8.69,16.70,0.00,291.57,489.99,0.00,1126.37,1738.33,2066.56,,0009,L
LRIP8B,AF31ALLX-4A1G1100,AF31 BUILD PMC SECT1100,,W,HHX,LAF31ALLX,HHX,4A1G,201110,0.00,43.30,0.00,489.50,0.00,0.00,1465.02,0.00,0.00,5197.42,60573.67,,0009,L
LRIP8B,AF31ALLX-4A1G1100,AF31 BUILD PMC SECT1100,,W,HHX,LAF31ALLX,HHX,4A1G,201111,0.00,2.70,0.00,2.70,0.00,0.00,91.58,0.00,0.00,324.90,314.56,,0009,L
LRIP8B,AF31ALLX-4A1G1100,AF31 BUILD PMC SECT1100,,W,HHX,LAF31ALLX,HHX,4A1G,201112,0.00,1.00,0.00,0.00,0.00,0.00,27.60,0.00,0.00,97.92,0.00,,0009,L
LRIP8B,AF31ALLX-4A1G1400,AF31 BUILD PMC SECT1400,,W,HHX,LAF31ALLX,HHX,4A1G,201101,788.30,881.70,633.59,881.70,26455.35,20490.27,27067.14,102200.86,73657.81,96025.51,114309.73,,0009,L
LRIP8B,AF31ALLX-4A1G1400,AF31 BUILD PMC SECT1400,,W,HHX,LAF31ALLX,HHX,4A1G,201102,0.00,762.50,433.97,762.55,0.00,14034.43,23227.06,0.00,50450.55,82402.14,98862.45,,0009,L
LRIP8B,AF31ALLX-4A1G1400,AF31 BUILD PMC SECT1400,,W,HHX,LAF31ALLX,HHX,4A1G,201103,-307.90,996.40,759.15,996.40,-10333.12,24550.89,29699.39,-39918.36,88254.83,105363.89,129445.42,,0009,L
LRIP8B,AF31ALLX-4A1G1400,AF31 BUILD PMC SECT1400,,W,HHX,LAF31ALLX,HHX,4A1G,201104,0.00,335.50,492.41,335.96,0.00,16426.48,10678.27,0.00,62756.07,37883.07,42384.31,,0009,L
LRIP8B,AF31ALLX-4A1G1400,AF31 BUILD PMC SECT1400,,W,HHX,LAF31ALLX,HHX,4A1G,201105,0.00,183.70,68.86,183.70,0.00,2310.80,6213.41,0.00,8926.96,22043.18,23175.37,,0009,L
LRIP8B,AF31ALLX-4A1G1400,AF31 BUILD PMC SECT1400,,W,HHX,LAF31ALLX,HHX,4A1G,201106,0.00,0.30,0.00,0.00,0.00,0.00,10.32,0.00,0.00,36.61,0.00,,0009,L
LRIP8B,AF31ALLX-4A1G1400,AF31 BUILD PMC SECT1400,,W,HHX,LAF31ALLX,HHX,4A1G,201107,0.00,1.00,0.00,0.00,0.00,0.00,29.70,0.00,0.00,105.37,0.00,,0009,L
LRIP8B,AF31ALLX-4A1G1400,AF31 BUILD PMC SECT1400,,W,HHX,LAF31ALLX,HHX,4A1G,201108,0.00,20.50,0.00,0.00,0.00,0.00,730.83,0.00,0.00,2592.75,0.00,,0009,L
LRIP8B,AF31ALLX-4A1G1400,AF31 BUILD PMC SECT1400,,W,HHX,LAF31ALLX,HHX,4A1G,201109,0.00,1.00,0.00,0.00,0.00,0.00,29.90,0.00,0.00,106.08,0.00,,0009,L
LRIP8B,AF31ALLX-4A1G1400,AF31 BUILD PMC SECT1400,,W,HHX,LAF31ALLX,HHX,4A1G,201110,0.00,1.10,0.00,0.00,0.00,0.00,33.55,0.00,0.00,119.02,0.00,,0009,L
LRIP8B,AF31ALLX-4A1G1600,AF31 BUILD PMC SECT1600,,W,HHX,LAF31ALLX,HHX,4A1G,201101,0.00,55.20,24.13,55.20,0.00,780.39,1659.56,0.00,2805.31,5887.59,7156.52,,0009,L
LRIP8B,AF31ALLX-4A1G1600,AF31 BUILD PMC SECT1600,,W,HHX,LAF31ALLX,HHX,4A1G,201102,0.00,3.60,0.00,3.60,0.00,0.00,111.71,0.00,0.00,396.31,466.73,,0009,L
LRIP8B,AF31ALLX-4A1G1600,AF31 BUILD PMC SECT1600,,W,HHX,LAF31ALLX,HHX,4A1G,201103,-155.20,58.00,0.00,59.00,-5208.51,0.00,1778.38,-20121.24,0.00,6309.12,7649.18,,0009,L
LRIP8B,AF31ALLX-4A1G1600,AF31 BUILD PMC SECT1600,,W,HHX,LAF31ALLX,HHX,4A1G,201104,0.00,39.00,5.47,0.00,0.00,177.00,1242.78,0.00,636.26,4408.98,0.00,,0009,L
LRIP8B,AF31ALLX-4A1G1600,AF31 BUILD PMC SECT1600,,W,HHX,LAF31ALLX,HHX,4A1G,201105,0.00,2.10,0.00,2.00,0.00,0.00,70.85,0.00,0.00,251.35,252.32,,0009,L
LRIP8B,AF31ALLX-4A1G1600,AF31 BUILD PMC SECT1600,,W,HHX,LAF31ALLX,HHX,4A1G,201106,0.00,0.00,69.90,23.00,0.00,2071.36,0.00,0.00,6048.24,0.00,2846.73,,0009,L
LRIP8B,AF31ALLX-4A1G1700,AF31 BUILD PMC SECT1700,,W,HHX,LAF31ALLX,HHX,4A1G,201101,0.00,0.00,0.00,18.90,0.00,0.00,0.00,0.00,0.00,0.00,2450.33,,0009,L
LRIP8B,AF31ALLX-4A1G1700,AF31 BUILD PMC SECT1700,,W,HHX,LAF31ALLX,HHX,4A1G,201103,-177.50,0.00,0.00,0.00,-5956.90,0.00,0.00,-23012.37,0.00,0.00,0.00,,0009,L
LRIP8B,AF31811H,AF31 WEIGHT AND BALANCE TESTS,,W,HBX,LAF31811H,HBX,811H,201101,33.00,51.50,0.00,35.70,1770.45,0.00,2539.15,4827.08,0.00,6709.95,5222.02,,0009,L
LRIP8B,AF31811H,AF31 WEIGHT AND BALANCE TESTS,,W,HBX,LAF31811H,HBX,811H,201102,33.00,20.70,50.00,35.70,1770.45,2592.00,1056.74,4827.08,6609.31,2792.54,5222.02,,0009,L
LRIP8B,AF31811H,AF31 WEIGHT AND BALANCE TESTS,,W,HBX,LAF31811H,HBX,811H,201103,-87.40,4.00,0.00,4.00,-4689.01,0.00,217.72,-12784.44,0.00,575.35,622.86,,0009,L
LRIP8B,AF31811H,AF31 WEIGHT AND BALANCE TESTS,,W,HBX,LAF31811H,HBX,811H,201104,50.00,0.90,0.00,0.90,2682.50,0.00,52.17,7313.75,0.00,137.86,130.48,,0009,L
LRIP8B,AF31811H,AF31 WEIGHT AND BALANCE TESTS,,W,HBX,LAF31811H,HBX,811H,201105,30.00,10.80,37.50,10.80,1609.50,1973.14,543.92,4388.25,5183.81,1437.36,1565.71,,0009,L
LRIP8B,AF31811H,AF31 WEIGHT AND BALANCE TESTS,,W,HBX,LAF31811H,HBX,811H,201106,20.00,49.50,37.50,49.50,1073.00,2011.87,2633.77,2925.50,5485.31,6959.99,7051.82,,0009,L
LRIP8B,AF31811H,AF31 WEIGHT AND BALANCE TESTS,,W,HBX,LAF31811H,HBX,811H,201107,10.00,4.50,35.00,4.50,536.50,1877.75,226.12,1462.75,5119.63,597.54,641.07,,0009,L
LRIP8B,AF31811H,AF31 WEIGHT AND BALANCE TESTS,,W,HBX,LAF31811H,HBX,811H,201108,0.00,0.00,4.15,0.00,0.00,222.65,0.00,0.00,607.04,0.00,0.00,,0009,L
LRIP8B,AF31811H,AF31 WEIGHT AND BALANCE TESTS,,W,HBX,LAF31811H,HBX,811H,201109,1.00,3.00,0.00,18.00,53.65,0.00,157.02,146.28,0.00,414.94,2564.09,,0009,L
LRIP8B,AF31811H,AF31 WEIGHT AND BALANCE TESTS,,W,HBX,LAF31811H,HBX,811H,201110,2.00,3.00,0.00,18.00,107.30,0.00,148.05,292.55,0.00,391.24,2564.09,,0009,L
LRIP8B,AF31811H,AF31 WEIGHT AND BALANCE TESTS,,W,HBX,LAF31811H,HBX,811H,201111,2.00,1.70,0.00,15.00,107.30,0.00,92.54,292.55,0.00,244.55,2110.69,,0009,L
LRIP8B,AF31811H,AF31 WEIGHT AND BALANCE TESTS,,W,HBX,LAF31811H,HBX,811H,201112,2.00,1.50,0.00,9.50,107.30,0.00,81.65,292.55,0.00,215.77,1336.77,,0009,L
LRIP8B,AF31811H,AF31 WEIGHT AND BALANCE TESTS,,W,HBX,LAF31811H,HBX,811H,201201,1.30,0.00,0.00,15.10,74.54,0.00,0.00,210.04,0.00,0.00,2439.66,,0009,L
LRIP8B,AF31811H,AF31 WEIGHT AND BALANCE TESTS,,W,HBX,LAF31811H,HBX,811H,201202,0.00,0.00,0.00,15.10,0.00,0.00,0.00,0.00,0.00,0.00,2406.90,,0009,L
LRIP8B,AF31811H,AF31 WEIGHT AND BALANCE TESTS,,W,HBX,LAF31811H,HBX,811H,201203,0.00,0.00,0.00,15.10,0.00,0.00,0.00,0.00,0.00,0.00,2381.16,,0009,L
LRIP8B,AF31ALLX-813H0030,AF31 Static Proof Test,,W,HDX,LAF31ALLX,HDX,813H,201103,3.90,38.00,0.00,3.90,209.24,0.00,1379.03,570.47,0.00,3644.22,565.39,,0009,L
LRIP8B,AF31ALLX-813H0030,AF31 Static Proof Test,,W,HDX,LAF31ALLX,HDX,813H,201104,0.00,5.50,0.00,0.00,0.00,0.00,199.60,0.00,0.00,527.46,0.00,,0009,L
LRIP8B,AF31ALLX-815H1101,AF31- AV Support - 4A1G - Palmdale (PMC,,W,HEX,LAF31ALLX,HEX,815H,201101,80.00,0.00,0.00,0.00,4292.00,0.00,0.00,11702.00,0.00,0.00,0.00,,0009,L
LRIP8B,AF31ALLX-815H1101,AF31- AV Support - 4A1G - Palmdale (PMC,,W,HEX,LAF31ALLX,HEX,815H,201102,52.80,0.00,0.00,0.00,2832.72,0.00,0.00,7723.32,0.00,0.00,104.17,,0009,L
LRIP8B,AF31ALLX-815H1101,AF31- AV Support - 4A1G - Palmdale (PMC,,W,HEX,LAF31ALLX,HEX,815H,201103,0.00,0.00,1.33,0.00,0.00,71.25,0.00,0.00,194.25,0.00,68.75,,0009,L
LRIP8B,AF31ALLX-815H1101,AF31- AV Support - 4A1G - Palmdale (PMC,,W,HEX,LAF31ALLX,HEX,815H,201104,0.00,3.80,29.22,80.00,0.00,1567.44,232.99,0.00,4273.57,615.70,11597.83,,0009,L
LRIP8B,AF31ALLX-815H1101,AF31- AV Support - 4A1G - Palmdale (PMC,,W,HEX,LAF31ALLX,HEX,815H,201105,0.00,17.50,39.84,52.80,0.00,2137.42,924.34,0.00,5827.60,2442.66,7654.57,,0009,L
LRIP8B,AF31ALLX-815H1101,AF31- AV Support - 4A1G - Palmdale (PMC,,W,HEX,LAF31ALLX,HEX,815H,201106,0.00,86.70,61.09,111.50,0.00,3277.37,5350.71,0.00,8935.65,14139.76,15884.39,,0009,L
LRIP8B,AF31ALLX-815H1101,AF31- AV Support - 4A1G - Palmdale (PMC,,W,HEX,LAF31ALLX,HEX,815H,201107,0.00,3.80,0.00,0.00,0.00,0.00,209.08,0.00,0.00,552.51,0.00,,0009,L
LRIP8B,AF31ALLX-815H1101,AF31- AV Support - 4A1G - Palmdale (PMC,,W,HEX,LAF31ALLX,HEX,815H,201108,0.00,12.00,0.00,0.00,0.00,0.00,705.04,0.00,0.00,1863.14,0.00,,0009,L
LRIP8B,AF31ALLX-815H1101,AF31- AV Support - 4A1G - Palmdale (PMC,,W,HEX,LAF31ALLX,HEX,815H,201109,0.00,2.00,1.33,5.00,0.00,71.25,112.44,0.00,194.25,297.13,712.25,,0009,L
LRIP8B,AF31ALLX-815H1101,AF31- AV Support - 4A1G - Palmdale (PMC,,W,HEX,LAF31ALLX,HEX,815H,201110,0.00,24.00,0.00,3.00,0.00,0.00,1221.08,0.00,0.00,3226.82,427.35,,0009,L
LRIP8B,AF31ALLX-815H1101,AF31- AV Support - 4A1G - Palmdale (PMC,,W,HEX,LAF31ALLX,HEX,815H,201201,0.00,1.50,0.00,0.00,0.00,0.00,106.62,0.00,0.00,297.21,0.00,,0009,L
LRIP8B,AF31815H,AF31- AV Support - 9G08 - Edwards,,W,HEX,LAF31815H,HEX,815H,201102,30.00,0.00,0.00,0.00,1609.50,0.00,0.00,4388.25,0.00,0.00,0.00,,0009,L
LRIP8B,AF31815H,AF31- AV Support - 9G08 - Edwards,,W,HEX,LAF31815H,HEX,815H,201103,-29.39,0.00,0.00,0.00,-1576.77,0.00,0.00,-4299.02,0.00,0.00,0.00,,0009,L
LRIP8B,AF31815H,AF31- AV Support - 9G08 - Edwards,,W,HEX,LAF31815H,HEX,815H,201104,12.00,4.00,0.00,30.00,643.80,0.00,276.58,1755.30,0.00,730.89,4349.19,,0009,L
LRIP8B,AF31815H,AF31- AV Support - 9G08 - Edwards,,W,HEX,LAF31815H,HEX,815H,201105,12.00,0.00,0.00,30.00,643.80,0.00,0.00,1755.30,0.00,0.00,4349.19,,0009,L
LRIP8B,AF31815H,AF31- AV Support - 9G08 - Edwards,,W,HEX,LAF31815H,HEX,815H,201106,13.80,72.20,0.00,0.00,740.37,0.00,2943.04,2018.60,0.00,7777.26,0.00,,0009,L
LRIP8B,AF31815H,AF31- AV Support - 9G08 - Edwards,,W,HEX,LAF31815H,HEX,815H,201107,11.40,4.70,3.45,0.00,611.61,185.01,262.99,1667.54,504.43,694.98,0.00,,0009,L
LRIP8B,AF31815H,AF31- AV Support - 9G08 - Edwards,,W,HEX,LAF31815H,HEX,815H,201108,5.31,2.84,0.00,0.00,285.02,0.00,101.73,777.09,0.00,351.96,0.00,,0009,L
LRIP8B,AF31815H,AF31- AV Support - 9G08 - Edwards,,W,HEX,LAF31815H,HEX,815H,201109,6.38,12.00,63.23,30.00,342.02,3392.32,793.08,932.50,9249.04,2095.79,4273.49,,0009,L
LRIP8B,AF31815H,AF31- AV Support - 9G08 - Edwards,,W,HEX,LAF31815H,HEX,815H,201110,4.70,1.50,0.00,20.00,252.16,0.00,61.12,687.49,0.00,161.52,2848.99,,0009,L
LRIP8B,AF31815H,AF31- AV Support - 9G08 - Edwards,,W,HEX,LAF31815H,HEX,815H,201111,4.00,1.00,1.52,0.00,214.60,81.39,66.09,585.10,221.90,174.65,0.00,,0009,L
LRIP8B,AF31815H,AF31- AV Support - 9G08 - Edwards,,W,HEX,LAF31815H,HEX,815H,201112,4.00,0.00,0.00,0.00,214.60,0.00,0.00,585.10,0.00,0.00,0.00,,0009,L
LRIP8B,AF31815H,AF31- AV Support - 9G08 - Edwards,,W,HEX,LAF31815H,HEX,815H,201201,4.00,0.00,0.00,0.00,229.36,0.00,0.00,646.27,0.00,0.00,0.00,,0009,L
LRIP8B,AF31815H,AF31- AV Support - 9G08 - Edwards,,W,HEX,LAF31815H,HEX,815H,201202,0.00,0.00,-0.16,0.00,0.00,-8.81,0.00,0.00,-24.02,0.00,0.00,,0009,L
LRIP8B,AF31815H,AF31- AV Support - 9G08 - Edwards,,W,HEX,LAF31815H,HEX,815H,201203,0.00,0.00,0.16,0.00,0.00,8.81,0.00,0.00,24.02,0.00,0.00,,0009,L
LRIP8B,AF31815H,AF31- AV Support - 9G08 - Edwards,,W,HEX,LAF31815H,HEX,815H,201205,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0009,L
LRIP8B,AF31815H,AF31- AV Support - 9G08 - Edwards,,W,HEX,LAF31815H,HEX,815H,201208,0.00,0.00,0.00,9.80,0.00,0.00,0.00,0.00,0.00,0.00,1545.39,,0009,L
LRIP8B,AF31ALLX-815H1400,AF31 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF31ALLX,HEX,815H,201101,30.40,8.50,41.70,45.00,1630.96,2161.60,474.87,4446.76,5511.85,1254.89,6582.38,,0009,L
