PROJECT,WBS ID,DESCRIPTION,ALIAS,E,CAM,CHARGE #,RESP,PERF,YYYYMM,BCWS HRS/UTS,ACT HRS/UTS,BCWP HRS/UTS,ETC HRS/UTS,BCWS PRIME,BCWP PRIME,ACT PRIME,BCWS T DLRS,BCWP T DLRS,ACT T DLRS,ETC T DLRS,CLIN,CACLIN,E
LRIP9B,R9PB810H,Tech Oversight Support-Peculiar BL,,W,H00,LR9PB810H,H00,810H,201201,60.00,45.00,60.00,121.98,3440.40,3440.40,3384.00,9694.00,9694.00,9433.13,19708.42,0010,,L
LRIP9B,R9PB810H,Tech Oversight Support-Peculiar BL,,W,H00,LR9PB810H,H00,810H,201202,60.00,46.00,60.00,46.00,3440.40,3440.40,3459.20,9694.00,9694.00,9642.75,7567.06,0010,,L
LRIP9B,R9PB810H,Tech Oversight Support-Peculiar BL,,W,H00,LR9PB810H,H00,810H,201203,0.00,14.00,0.00,183.40,0.00,0.00,1074.92,0.00,0.00,2996.41,28920.84,0010,,L
LRIP9B,R9PB813H,Airfram Sustaining-Peculiar BL,,W,HDX,LR9PB813H,HDX,813H,201106,17.00,6.00,0.00,17.00,912.05,0.00,393.97,2486.68,0.00,1041.10,2535.14,0010,,L
LRIP9B,R9PB813H,Airfram Sustaining-Peculiar BL,,W,HDX,LR9PB813H,HDX,813H,201107,7.00,1.50,0.00,7.00,375.55,0.00,106.34,1023.93,0.00,281.01,1043.88,0010,,L
LRIP9B,R9PB813H,Airfram Sustaining-Peculiar BL,,W,HDX,LR9PB813H,HDX,813H,201108,8.00,2.50,0.00,8.00,429.20,0.00,177.23,1170.20,0.00,468.35,1193.01,0010,,L
LRIP9B,R9PB813H,Airfram Sustaining-Peculiar BL,,W,HDX,LR9PB813H,HDX,813H,201109,9.00,2.50,35.20,10.00,482.85,1888.48,177.24,1316.48,5148.88,468.37,1491.26,0010,,L
LRIP9B,R9PB813H,Airfram Sustaining-Peculiar BL,,W,HDX,LR9PB813H,HDX,813H,201110,8.00,3.50,0.00,9.00,429.20,0.00,248.13,1170.20,0.00,655.71,1342.13,0010,,L
LRIP9B,R9PB813H,Airfram Sustaining-Peculiar BL,,W,HDX,LR9PB813H,HDX,813H,201111,7.00,7.00,9.60,9.38,375.55,515.04,496.25,1023.93,1404.24,1311.39,1398.05,0010,,L
LRIP9B,R9PB813H,Airfram Sustaining-Peculiar BL,,W,HDX,LR9PB813H,HDX,813H,201112,8.00,0.00,17.60,11.17,429.20,944.24,0.00,1170.20,2574.44,0.00,1664.99,0010,,L
LRIP9B,R9PB813H,Airfram Sustaining-Peculiar BL,,W,HDX,LR9PB813H,HDX,813H,201201,7.00,0.00,6.40,15.22,401.38,361.07,0.00,1130.97,1009.56,0.00,2800.68,0010,,L
LRIP9B,R9PB813H,Airfram Sustaining-Peculiar BL,,W,HDX,LR9PB813H,HDX,813H,201202,9.00,0.00,11.20,0.00,516.06,642.21,0.00,1454.10,1809.55,0.00,54.14,0010,,L
LRIP9B,R9PB813H,Airfram Sustaining-Peculiar BL,,W,HDX,LR9PB813H,HDX,813H,201203,0.00,0.00,0.00,33.01,0.00,0.00,0.00,0.00,0.00,0.00,5871.51,0010,,L
LRIP9B,R912MPT,MAKE PART TRANSFER,,W,H00,VARIOUS,H00,GP,201102,0.00,-3.83,0.00,0.00,0.00,0.00,-724.94,0.00,0.00,-2571.85,0.00,VAR,,L
LRIP9B,R912MPT,MAKE PART TRANSFER,,W,H00,VARIOUS,H00,GP,201103,0.00,3.83,0.00,0.00,0.00,0.00,-10.52,0.00,0.00,-37.32,0.00,VAR,,L
LRIP9B,R912MPT,MAKE PART TRANSFER,,W,H00,VARIOUS,H00,GP,201104,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.04,0.00,VAR,,L
LRIP9B,R912MPT,MAKE PART TRANSFER,,W,H00,VARIOUS,H00,GP,201105,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.04,0.00,VAR,,L
LRIP9B,R912MPT,MAKE PART TRANSFER,,W,H00,VARIOUS,H00,GP,201106,0.00,-1.03,0.00,0.00,0.00,0.00,425.04,0.00,0.00,1507.91,0.00,VAR,,L
LRIP9B,R912MPT,MAKE PART TRANSFER,,W,H00,VARIOUS,H00,GP,201107,0.00,1.03,0.00,0.00,0.00,0.00,-11.18,0.00,0.00,-39.66,0.00,VAR,,L
LRIP9B,R912MPT,MAKE PART TRANSFER,,W,H00,VARIOUS,H00,GP,201109,0.00,0.58,0.00,0.00,0.00,0.00,23.79,0.00,0.00,84.40,0.00,VAR,,L
LRIP9B,R912MPT,MAKE PART TRANSFER,,W,H00,VARIOUS,H00,GP,201110,0.00,-0.56,0.00,0.00,0.00,0.00,-0.14,0.00,0.00,-0.50,0.00,VAR,,L
LRIP9B,R912MPT,MAKE PART TRANSFER,,W,H00,VARIOUS,H00,GP,201111,0.00,-0.02,0.00,0.00,0.00,0.00,-3062.15,0.00,0.00,-10863.52,0.00,VAR,,L
LRIP9B,R912MPT,MAKE PART TRANSFER,,W,H00,VARIOUS,H00,GP,201112,0.00,0.00,0.00,0.00,0.00,0.00,-122.05,0.00,0.00,-432.99,0.00,VAR,,L
LRIP9B,R912MPT,MAKE PART TRANSFER,,W,H00,VARIOUS,H00,GP,201202,0.00,0.15,0.00,0.00,0.00,0.00,-0.14,0.00,0.00,-0.51,0.00,VAR,,L
LRIP9B,R912ALLOC,AV Allocations for Lot 9,,W,H00,R912ALLOC,H00,2B21,201101,100.00,0.00,100.00,100.00,5365.00,5365.00,0.00,14627.50,14627.50,0.00,14627.50,VAR,,L
LRIP9B,R912ALLOC,AV Allocations for Lot 9,,W,H00,R912ALLOC,H00,2B21,201102,100.00,21.35,100.00,100.00,5365.00,5365.00,789.11,14627.50,14627.50,2799.51,14627.50,VAR,,L
LRIP9B,R912ALLOC,AV Allocations for Lot 9,,W,H00,R912ALLOC,H00,2B21,201103,100.00,11.09,100.00,11.09,5365.00,5365.00,411.35,14627.50,14627.50,1459.34,1737.96,VAR,,L
LRIP9B,R912ALLOC,AV Allocations for Lot 9,,W,H00,R912ALLOC,H00,2B21,201104,100.00,-0.82,100.00,0.00,5365.00,5365.00,-35.49,14627.50,14627.50,-125.91,0.00,VAR,,L
LRIP9B,R912ALLOC,AV Allocations for Lot 9,,W,H00,R912ALLOC,H00,2B21,201105,30.00,10.21,30.00,120.00,1609.50,1609.50,342.27,4388.25,4388.25,1214.26,17396.75,VAR,,L
LRIP9B,R912ALLOC,AV Allocations for Lot 9,,W,H00,R912ALLOC,H00,2B21,201106,30.00,28.66,30.00,120.00,1609.50,1609.50,861.23,4388.25,4388.25,3055.37,17095.31,VAR,,L
LRIP9B,R912ALLOC,AV Allocations for Lot 9,,W,H00,R912ALLOC,H00,2B21,201107,30.00,18.96,30.00,96.91,1609.50,1609.50,642.63,4388.25,4388.25,2279.84,13805.89,VAR,,L
LRIP9B,R912ALLOC,AV Allocations for Lot 9,,W,H00,R912ALLOC,H00,2B21,201108,30.00,80.28,30.00,50.00,1609.50,1609.50,4051.42,4388.25,4388.25,14373.14,7122.48,VAR,,L
LRIP9B,R912ALLOC,AV Allocations for Lot 9,,W,H00,R912ALLOC,H00,2B21,201109,30.00,36.89,30.00,50.00,1609.50,1609.50,1663.86,4388.25,4388.25,5902.84,7122.48,VAR,,L
LRIP9B,R912ALLOC,AV Allocations for Lot 9,,W,H00,R912ALLOC,H00,2B21,201110,30.00,7.76,30.00,50.00,1609.50,1609.50,324.88,4388.25,4388.25,1152.57,7035.64,VAR,,L
LRIP9B,R912ALLOC,AV Allocations for Lot 9,,W,H00,R912ALLOC,H00,2B21,201111,30.00,4.06,30.00,52.17,1609.50,1609.50,3.62,4388.25,4388.25,12.84,7340.99,VAR,,L
LRIP9B,R912ALLOC,AV Allocations for Lot 9,,W,H00,R912ALLOC,H00,2B21,201112,30.00,4.55,30.00,34.16,1609.50,1609.50,168.41,4388.25,4388.25,597.46,4807.32,VAR,,L
LRIP9B,R912ALLOC,AV Allocations for Lot 9,,W,H00,R912ALLOC,H00,2B21,201201,30.00,17.30,30.00,41.56,992.10,992.10,583.80,3694.37,3694.37,2135.76,5118.56,VAR,,L
LRIP9B,R912ALLOC,AV Allocations for Lot 9,,W,H00,R912ALLOC,H00,2B21,201202,30.00,0.00,30.00,0.00,992.10,992.10,0.00,3694.37,3694.37,0.00,71.81,VAR,,L
LRIP9B,R912ALLOC,AV Allocations for Lot 9,,W,H00,R912ALLOC,H00,2B21,201203,30.00,0.00,30.00,79.32,992.10,992.10,0.00,3694.37,3694.37,0.00,9463.48,VAR,,L
LRIP9B,R912ALLOC,AV Allocations for Lot 9,,W,H00,R912ALLOC,H00,2B21,201204,30.00,0.00,0.00,69.63,992.10,0.00,0.00,3694.37,0.00,0.00,8307.47,VAR,,L
LRIP9B,R9121HHX,Tooling Support -Tool Design/Fabrication,,W,HHX,LR9121HHX,HHX,2P6B,201103,50.00,5.25,50.00,5.25,2216.50,2216.50,274.38,8562.66,8562.66,739.38,1105.28,0012,,L
LRIP9B,R9121HHX,Tooling Support -Tool Design/Fabrication,,W,HHX,LR9121HHX,HHX,2P6B,201104,80.00,41.92,80.00,41.92,3546.40,3546.40,2437.64,13700.26,13700.26,8647.96,6985.77,0012,,L
LRIP9B,R9121HHX,Tooling Support -Tool Design/Fabrication,,W,HHX,LR9121HHX,HHX,2P6B,201105,100.00,18.25,100.00,18.25,4433.00,4433.00,762.87,17125.32,17125.32,2706.42,3041.28,0012,,L
LRIP9B,R9121HHX,Tooling Support -Tool Design/Fabrication,,W,HHX,LR9121HHX,HHX,2P6B,201106,120.00,226.93,120.00,160.00,5319.60,5319.60,9350.95,20550.39,20550.39,33174.16,23253.92,0012,,L
LRIP9B,R9121HHX,Tooling Support -Tool Design/Fabrication,,W,HHX,LR9121HHX,HHX,2P6B,201107,140.00,47.66,140.00,47.66,6206.20,6206.20,2213.09,23975.45,23975.45,7851.33,6930.68,0012,,L
LRIP9B,R9121HHX,Tooling Support -Tool Design/Fabrication,,W,HHX,LR9121HHX,HHX,2P6B,201108,200.00,308.26,200.00,308.26,8866.00,8866.00,11323.50,34250.65,34250.65,40172.14,44792.58,0012,,L
LRIP9B,R9121HHX,Tooling Support -Tool Design/Fabrication,,W,HHX,LR9121HHX,HHX,2P6B,201109,200.00,221.59,200.00,200.00,8866.00,8866.00,9243.62,34250.65,34250.65,32793.39,29061.56,0012,,L
LRIP9B,R9121HHX,Tooling Support -Tool Design/Fabrication,,W,HHX,LR9121HHX,HHX,2P6B,201110,200.00,66.42,200.00,200.00,8866.00,8866.00,2547.28,34250.65,34250.65,9036.93,27360.91,0012,,L
LRIP9B,R9121HHX,Tooling Support -Tool Design/Fabrication,,W,HHX,LR9121HHX,HHX,2P6B,201111,200.00,183.36,200.00,267.60,8866.00,8866.00,7963.82,34250.65,34250.65,28253.07,36608.90,0012,,L
LRIP9B,R9121HHX,Tooling Support -Tool Design/Fabrication,,W,HHX,LR9121HHX,HHX,2P6B,201112,140.00,198.61,140.00,227.07,6206.20,6206.20,8079.28,23975.45,23975.45,28662.69,31064.21,0012,,L
LRIP9B,R9121HHX,Tooling Support -Tool Design/Fabrication,,W,HHX,LR9121HHX,HHX,2P6B,201201,160.00,102.70,160.00,244.20,5291.20,5291.20,4436.04,19703.33,19703.33,16228.74,30072.21,0012,,L
LRIP9B,R9121HHX,Tooling Support -Tool Design/Fabrication,,W,HHX,LR9121HHX,HHX,2P6B,201202,129.00,595.50,129.00,270.50,4266.03,4266.03,25158.90,15885.81,15885.81,91763.23,33068.56,0012,,L
LRIP9B,R9121HHX,Tooling Support -Tool Design/Fabrication,,W,HHX,LR9121HHX,HHX,2P6B,201203,35.00,201.70,35.00,143.30,1157.45,1157.45,8414.89,4310.10,4310.10,30573.93,17095.67,0012,,L
LRIP9B,R9CB4P6B,Tooling Cycles Periodics & Maint-Common BL,,W,HHX,LR9CB4P6B,HHX,4P6B,201103,200.00,280.75,200.00,280.75,8866.00,8866.00,12081.39,34250.65,34250.65,42860.89,47707.26,0010,,L
LRIP9B,R9CB4P6B,Tooling Cycles Periodics & Maint-Common BL,,W,HHX,LR9CB4P6B,HHX,4P6B,201104,250.00,196.05,250.00,196.05,11082.50,11082.50,8241.12,42813.31,42813.31,29236.84,32670.83,0010,,L
LRIP9B,R9CB4P6B,Tooling Cycles Periodics & Maint-Common BL,,W,HHX,LR9CB4P6B,HHX,4P6B,201105,235.00,179.52,235.00,167.20,10417.55,10417.55,8350.11,40244.51,40244.51,29623.51,27863.11,0010,,L
LRIP9B,R9CB4P6B,Tooling Cycles Periodics & Maint-Common BL,,W,HHX,LR9CB4P6B,HHX,4P6B,201106,235.00,163.52,235.00,163.52,10417.55,10417.55,7006.58,40244.51,40244.51,24857.09,23765.51,0010,,L
LRIP9B,R9CB4P6B,Tooling Cycles Periodics & Maint-Common BL,,W,HHX,LR9CB4P6B,HHX,4P6B,201107,235.00,94.08,235.00,94.08,10417.55,10417.55,3833.07,40244.51,40244.51,13598.50,13673.31,0010,,L
LRIP9B,R9CB4P6B,Tooling Cycles Periodics & Maint-Common BL,,W,HHX,LR9CB4P6B,HHX,4P6B,201108,235.00,66.22,235.00,66.22,10417.55,10417.55,2556.17,40244.51,40244.51,9068.47,9622.28,0010,,L
LRIP9B,R9CB4P6B,Tooling Cycles Periodics & Maint-Common BL,,W,HHX,LR9CB4P6B,HHX,4P6B,201109,187.00,143.40,187.00,187.00,8289.71,8289.71,4909.45,32024.36,32024.36,17417.15,27172.56,0010,,L
LRIP9B,R9CB4P6B,Tooling Cycles Periodics & Maint-Common BL,,W,HHX,LR9CB4P6B,HHX,4P6B,201110,160.00,54.79,160.00,160.00,7092.80,7092.80,2001.87,27400.52,27400.52,7101.99,21888.73,0010,,L
LRIP9B,R9CB4P6B,Tooling Cycles Periodics & Maint-Common BL,,W,HHX,LR9CB4P6B,HHX,4P6B,201111,151.00,58.42,151.00,151.00,6693.83,6693.83,2024.04,25859.24,25859.24,7180.64,20657.49,0010,,L
LRIP9B,R9CB4P6B,Tooling Cycles Periodics & Maint-Common BL,,W,HHX,LR9CB4P6B,HHX,4P6B,201112,160.00,77.39,160.00,189.74,7092.80,7092.80,2957.68,27400.52,27400.52,10492.90,25957.92,0010,,L
LRIP9B,R9CB4P6B,Tooling Cycles Periodics & Maint-Common BL,,W,HHX,LR9CB4P6B,HHX,4P6B,201201,151.00,91.60,151.00,236.54,4993.57,4993.57,3373.56,18595.02,18595.02,10845.63,29129.39,0010,,L
LRIP9B,R9CB4P6B,Tooling Cycles Periodics & Maint-Common BL,,W,HHX,LR9CB4P6B,HHX,4P6B,201202,159.52,112.20,159.52,381.50,5275.33,5275.33,4109.12,19644.22,19644.22,12887.68,46731.56,0010,,L
LRIP9B,R9CB4P6B,Tooling Cycles Periodics & Maint-Common BL,,W,HHX,LR9CB4P6B,HHX,4P6B,201203,27.48,26.10,27.48,34.20,908.76,908.76,975.65,3384.05,3384.05,3016.47,4079.44,0010,,L
LRIP9B,R9PBAR18,Actuator Rework- 818H Peculiar BL,,W,HEX,LR9PBAR18,HEX,818H,201103,147.64,0.00,0.00,147.64,7920.77,0.00,0.00,21595.73,0.00,0.00,21595.73,0010,,L
LRIP9B,R9PBAR18,Actuator Rework- 818H Peculiar BL,,W,HEX,LR9PBAR18,HEX,818H,201104,118.11,412.50,0.00,118.11,6336.61,0.00,14451.24,17276.58,0.00,38188.77,17122.79,0010,,L
LRIP9B,R9PBAR18,Actuator Rework- 818H Peculiar BL,,W,HEX,LR9PBAR18,HEX,818H,201105,118.11,128.50,383.86,128.50,6336.61,20594.00,5617.16,17276.58,56148.89,14843.88,18629.05,0010,,L
LRIP9B,R9PBAR18,Actuator Rework- 818H Peculiar BL,,W,HEX,LR9PBAR18,HEX,818H,201106,135.83,40.50,135.83,40.50,7287.11,7287.11,1634.87,19868.07,19868.07,4320.30,5769.21,0010,,L
LRIP9B,R9PBAR18,Actuator Rework- 818H Peculiar BL,,W,HEX,LR9PBAR18,HEX,818H,201107,299.28,263.50,299.28,260.25,14803.67,14803.67,10763.09,42740.54,42740.54,28442.49,35910.20,0010,,L
LRIP9B,R9PBAR18,Actuator Rework- 818H Peculiar BL,,W,HEX,LR9PBAR18,HEX,818H,201108,315.03,504.40,315.03,691.40,15582.81,15582.81,20343.95,44990.04,44990.04,53760.82,97262.42,0010,,L
LRIP9B,R9PBAR18,Actuator Rework- 818H Peculiar BL,,W,HEX,LR9PBAR18,HEX,818H,201109,0.00,331.20,0.00,331.20,0.00,0.00,12752.04,0.00,0.00,33698.48,47179.32,0010,,L
LRIP9B,R9PBAR18,Actuator Rework- 818H Peculiar BL,,W,HEX,LR9PBAR18,HEX,818H,201110,0.00,183.00,0.00,0.00,0.00,0.00,7404.22,0.00,0.00,19566.35,0.36,0010,,L
LRIP9B,R9PBAR18,Actuator Rework- 818H Peculiar BL,,W,HEX,LR9PBAR18,HEX,818H,201111,0.00,-77.00,0.00,92.25,0.00,0.00,-2841.11,0.00,0.00,-7507.90,12980.95,0010,,L
LRIP9B,R9PBAR10,Actuator Rework- 810H Peculiar BL,,W,H00,LR9PBAR10,H00,810H,201103,40.00,0.00,40.00,0.00,2146.00,2146.00,0.00,5851.00,5851.00,0.00,52.09,0010,,L
LRIP9B,R9PBAR10,Actuator Rework- 810H Peculiar BL,,W,H00,LR9PBAR10,H00,810H,201104,40.00,0.00,40.00,0.00,2146.00,2146.00,0.00,5851.00,5851.00,0.00,0.00,0010,,L
LRIP9B,R9PBAR10,Actuator Rework- 810H Peculiar BL,,W,H00,LR9PBAR10,H00,810H,201105,40.00,0.00,40.00,50.00,2146.00,2146.00,0.00,5851.00,5851.00,0.00,7248.65,0010,,L
LRIP9B,R9PBAR10,Actuator Rework- 810H Peculiar BL,,W,H00,LR9PBAR10,H00,810H,201106,40.00,10.00,40.00,50.00,2146.00,2146.00,565.70,5851.00,5851.00,1494.92,7123.05,0010,,L
LRIP9B,R9PBAR10,Actuator Rework- 810H Peculiar BL,,W,H00,LR9PBAR10,H00,810H,201107,40.00,17.50,40.00,50.00,2146.00,2146.00,631.92,5851.00,5851.00,1669.91,7123.05,0010,,L
LRIP9B,R9PBAR10,Actuator Rework- 810H Peculiar BL,,W,H00,LR9PBAR10,H00,810H,201108,40.00,19.40,40.00,19.40,2146.00,2146.00,611.27,5851.00,5851.00,1615.34,2763.52,0010,,L
LRIP9B,R9PBAR10,Actuator Rework- 810H Peculiar BL,,W,H00,LR9PBAR10,H00,810H,201109,40.00,5.50,40.00,52.15,2146.00,2146.00,311.15,5851.00,5851.00,822.24,7428.75,0010,,L
LRIP9B,R9PBAR10,Actuator Rework- 810H Peculiar BL,,W,H00,LR9PBAR10,H00,810H,201110,40.00,0.00,40.00,35.00,2146.00,2146.00,0.00,5851.00,5851.00,0.00,4924.95,0010,,L
LRIP9B,R9PBAR10,Actuator Rework- 810H Peculiar BL,,W,H00,LR9PBAR10,H00,810H,201111,40.00,0.00,40.00,45.00,2146.00,2146.00,0.00,5851.00,5851.00,0.00,6332.08,0010,,L
LRIP9B,R9PBAR10,Actuator Rework- 810H Peculiar BL,,W,H00,LR9PBAR10,H00,810H,201112,40.00,0.00,40.00,56.25,2146.00,2146.00,0.00,5851.00,5851.00,0.00,7915.10,0010,,L
LRIP9B,R9PBAR10,Actuator Rework- 810H Peculiar BL,,W,H00,LR9PBAR10,H00,810H,201201,40.00,0.00,40.00,75.00,2293.60,2293.60,0.00,6462.67,6462.67,0.00,12117.50,0010,,L
LRIP9B,R9PBAR10,Actuator Rework- 810H Peculiar BL,,W,H00,LR9PBAR10,H00,810H,201202,40.00,0.00,40.00,0.00,2293.60,2293.60,0.00,6462.67,6462.67,0.00,151.87,0010,,L
LRIP9B,R9PBAR10,Actuator Rework- 810H Peculiar BL,,W,H00,LR9PBAR10,H00,810H,201203,0.00,0.00,0.00,185.00,0.00,0.00,0.00,0.00,0.00,0.00,29173.15,0010,,L
LRIP9B,AF35ALLX-3A4A0030,AF35 Assy & Test of Electrical Comp,,W,HEX,LAF35ALLX,HEX,3A4A,201101,105.70,37.97,0.00,100.00,3547.29,0.00,1269.63,13703.71,0.00,4504.24,12964.72,0003,,L
LRIP9B,AF35ALLX-3A4A0030,AF35 Assy & Test of Electrical Comp,,W,HEX,LAF35ALLX,HEX,3A4A,201102,135.90,0.00,100.87,130.00,4560.80,3385.36,0.00,17619.05,13078.14,0.00,16854.13,0003,,L
LRIP9B,AF35ALLX-3A4A0030,AF35 Assy & Test of Electrical Comp,,W,HEX,LAF35ALLX,HEX,3A4A,201103,151.00,83.13,59.55,150.00,5067.56,1998.59,3131.10,19576.72,7720.83,11108.14,19447.08,0003,,L
LRIP9B,AF35ALLX-3A4A0030,AF35 Assy & Test of Electrical Comp,,W,HEX,LAF35ALLX,HEX,3A4A,201104,181.20,144.73,160.43,180.00,6081.07,5383.95,5241.27,23492.07,20798.97,18594.34,22708.58,0003,,L
LRIP9B,AF35ALLX-3A4A0030,AF35 Assy & Test of Electrical Comp,,W,HEX,LAF35ALLX,HEX,3A4A,201105,211.40,97.21,620.29,210.00,7094.58,20816.91,3442.08,27407.41,80418.76,12211.39,26493.35,0003,,L
LRIP9B,AF35ALLX-3A4A0030,AF35 Assy & Test of Electrical Comp,,W,HEX,LAF35ALLX,HEX,3A4A,201106,196.30,115.10,-468.07,196.00,6587.83,-15708.28,3629.91,25449.74,-60683.37,12877.75,24259.09,0003,,L
LRIP9B,AF35ALLX-3A4A0030,AF35 Assy & Test of Electrical Comp,,W,HEX,LAF35ALLX,HEX,3A4A,201107,181.20,78.40,898.45,181.05,6081.07,30152.15,2514.82,23492.07,116482.13,8921.77,22408.72,0003,,L
LRIP9B,AF35ALLX-3A4A0030,AF35 Assy & Test of Electrical Comp,,W,HEX,LAF35ALLX,HEX,3A4A,201108,151.00,67.90,0.00,301.00,5067.56,0.00,2110.45,19576.72,0.00,7487.20,37247.55,0003,,L
LRIP9B,AF35ALLX-3A4A0030,AF35 Assy & Test of Electrical Comp,,W,HEX,LAF35ALLX,HEX,3A4A,201109,105.70,265.23,38.13,305.00,3547.29,1279.71,8330.20,13703.71,4943.70,29552.87,37742.53,0003,,L
LRIP9B,AF35ALLX-3A4A0030,AF35 Assy & Test of Electrical Comp,,W,HEX,LAF35ALLX,HEX,3A4A,201110,90.60,119.20,107.56,480.69,3040.54,3609.69,3566.64,11746.03,13944.77,12653.29,56002.56,0003,,L
LRIP9B,AF35ALLX-3A4A0030,AF35 Assy & Test of Electrical Comp,,W,HEX,LAF35ALLX,HEX,3A4A,201111,9.20,51.68,1.97,413.29,308.75,66.28,1668.09,1192.75,256.05,5917.85,48150.16,0003,,L
LRIP9B,AF35ALLX-3A4A0030,AF35 Assy & Test of Electrical Comp,,W,HEX,LAF35ALLX,HEX,3A4A,201112,0.00,99.39,0.00,53.37,0.00,0.00,4443.14,0.00,0.00,15762.83,6217.85,0003,,L
LRIP9B,AF35ALLX-3A4A0030,AF35 Assy & Test of Electrical Comp,,W,HEX,LAF35ALLX,HEX,3A4A,201201,0.00,14.10,0.00,14.13,0.00,0.00,486.38,0.00,0.00,1779.36,1740.05,0003,,L
LRIP9B,AF35ALLX-3A4A0030,AF35 Assy & Test of Electrical Comp,,W,HEX,LAF35ALLX,HEX,3A4A,201202,0.00,10.80,0.00,10.80,0.00,0.00,392.69,0.00,0.00,1436.61,1815.30,0003,,L
LRIP9B,AF35ALLX-3M1G1800,AF35 Moss Point Prod Sec1800,,W,HHX,LAF35ALLX,HHX,3M1G,201101,341.50,586.00,623.72,582.40,8100.38,14614.60,13683.58,31292.95,55247.99,48544.94,53367.53,0003,,L
LRIP9B,AF35ALLX-3M1G1800,AF35 Moss Point Prod Sec1800,,W,HHX,LAF35ALLX,HHX,3M1G,201103,84.50,0.00,0.00,0.00,2004.34,0.00,0.00,7743.06,0.00,0.00,0.00,0003,,L
LRIP9B,AF35ALLX-3M1G1800,AF35 Moss Point Prod Sec1800,,W,HHX,LAF35ALLX,HHX,3M1G,201201,0.00,14.60,0.00,0.00,0.00,0.00,601.65,0.00,0.00,2201.07,0.00,0003,,L
LRIP9B,AF35ALLX-3M1G1800,AF35 Moss Point Prod Sec1800,,W,HHX,LAF35ALLX,HHX,3M1G,201202,0.00,23.00,0.00,0.00,0.00,0.00,958.24,0.00,0.00,3505.61,0.00,0003,,L
LRIP9B,AF35ALLX-3M1G1800,AF35 Moss Point Prod Sec1800,,W,HHX,LAF35ALLX,HHX,3M1G,201203,0.00,8.20,0.00,0.00,0.00,0.00,344.59,0.00,0.00,1260.64,0.00,0003,,L
LRIP9B,AF35ALLX-3M1G2000,AF35 Moss Point Prod Sec2000,,W,HHX,LAF35ALLX,HHX,3M1G,201103,51.10,0.00,0.00,0.00,1212.09,0.00,0.00,4682.49,0.00,0.00,0.00,0003,,L
LRIP9B,AF35ALLX-3M1G2005,AF35 Moss Point Prod Sec2005,,W,HHX,LAF35ALLX,HHX,3M1G,201103,36.30,0.00,0.00,0.00,861.04,0.00,0.00,3326.31,0.00,0.00,0.00,0003,,L
LRIP9B,AF35ALLX-3M1G2005,AF35 Moss Point Prod Sec2005,,W,HHX,LAF35ALLX,HHX,3M1G,201108,0.00,10.00,0.00,0.00,0.00,0.00,217.70,0.00,0.00,772.33,0.00,0003,,L
LRIP9B,AF35ALLX-3M1G2015,AF35 Moss Point Prod Sec2015,,W,HHX,LAF35ALLX,HHX,3M1G,201103,67.20,0.00,0.00,0.00,1593.98,0.00,0.00,6157.79,0.00,0.00,0.00,0003,,L
LRIP9B,AF35ALLX-3M1G2025,AF35 Moss Point Prod Sec2025,,W,HHX,LAF35ALLX,HHX,3M1G,201103,24.90,0.00,0.00,0.00,590.63,0.00,0.00,2281.68,0.00,0.00,0.00,0003,,L
LRIP9B,AF35ALLX-4A1G1100,AF35 Build PMC Sect1100,,W,HHX,LAF35ALLX,HHX,4A1G,201108,0.00,4.40,0.00,4.40,0.00,0.00,153.56,0.00,0.00,544.78,544.48,0003,,L
LRIP9B,AF35ALLX-4A1G1100,AF35 Build PMC Sect1100,,W,HHX,LAF35ALLX,HHX,4A1G,201112,277.80,8.00,0.00,0.00,9322.97,0.00,248.41,36015.98,0.00,881.28,0.00,0003,,L
LRIP9B,AF35ALLX-4A1G1100,AF35 Build PMC Sect1100,,W,HHX,LAF35ALLX,HHX,4A1G,201201,694.60,2.20,0.00,0.00,22970.42,0.00,77.96,85537.08,0.00,285.21,0.00,0003,,L
LRIP9B,AF35ALLX-4A1G1100,AF35 Build PMC Sect1100,,W,HHX,LAF35ALLX,HHX,4A1G,201202,92.60,497.10,312.04,497.10,3062.28,10455.45,18234.89,11403.30,40233.11,66710.22,62167.32,0003,,L
LRIP9B,AF35ALLX-4A1G1100,AF35 Build PMC Sect1100,,W,HHX,LAF35ALLX,HHX,4A1G,201203,0.00,431.20,317.05,553.30,0.00,10484.86,15257.52,0.00,39043.44,55817.86,66008.63,0003,,L
LRIP9B,AF35ALLX-4A1G1400,AF35 Build PMC Sect1400,,W,HHX,LAF35ALLX,HHX,4A1G,201108,206.40,33.60,0.00,33.60,6926.78,0.00,1105.59,26759.18,0.00,3922.28,4157.87,0003,,L
LRIP9B,AF35ALLX-4A1G1400,AF35 Build PMC Sect1400,,W,HHX,LAF35ALLX,HHX,4A1G,201109,980.60,232.70,141.03,232.70,32908.94,4733.10,6685.15,127132.01,18284.64,23716.76,28795.69,0003,,L
LRIP9B,AF35ALLX-4A1G1400,AF35 Build PMC Sect1400,,W,HHX,LAF35ALLX,HHX,4A1G,201110,825.70,190.60,197.84,1032.00,27710.49,6639.64,6622.39,107049.67,25649.88,23494.11,120232.67,0003,,L
